13.00,103.73,106.17,105.00,100.50,100.50,103.88,100.50,100.50,97.03,100.50,100.50,103.11,100.50,100.50,103.11,100.50,100.50,103.11,100.50,100.50,102.73,100.50,100.50,101.98,100.50,100.50,101.98,100.50,100.50,103.11,100.50,100.50,103.11
13.00,104.49,107.60,108.00,103.50,103.50,102.73,103.50,103.50,96.31,102.00,102.00,103.11,102.00,102.00,103.11,102.00,102.00,103.11,102.00,102.00,103.49,102.00,102.00,102.73,102.00,102.00,102.73,102.00,102.00,103.49,102.00,102.00,103.49
13.00,105.38,108.04,111.00,106.50,106.50,102.35,106.50,106.50,95.53,105.00,105.00,104.27,105.00,105.00,104.27,106.50,106.50,104.27,105.00,106.50,104.27,106.50,106.50,104.89,105.00,105.00,104.89,105.00,105.00,104.27,105.00,105.00,104.27
13.00,106.37,108.90,111.00,108.00,108.00,98.12,108.00,108.00,91.58,106.50,106.50,105.06,106.50,106.50,105.06,108.00,108.00,104.66,108.00,108.00,104.66,108.00,108.00,104.27,108.00,108.00,104.66,106.50,106.50,105.06,106.50,106.50,105.06
13.00,107.28,108.89,111.00,108.00,108.00,99.43,108.00,108.00,93.21,108.00,108.00,105.64,108.00,108.00,105.64,108.00,108.00,105.64,108.00,108.00,105.64,108.00,108.00,105.45,108.00,108.00,105.45,108.00,108.00,105.64,108.00,108.00,105.64
13.00,108.02,109.21,111.00,106.50,106.50,100.00,106.50,106.50,93.33,108.00,108.00,105.86,108.00,108.00,105.86,108.00,108.00,105.86,108.00,108.00,105.86,108.00,108.00,105.64,108.00,108.00,105.64,108.00,108.00,105.86,108.00,108.00,105.86
13.00,108.53,109.22,109.50,106.50,106.50,101.24,106.50,106.50,94.91,106.50,106.50,105.86,106.50,106.50,105.86,106.50,106.50,106.26,106.50,106.50,106.26,106.50,106.50,106.26,106.50,106.50,106.79,106.50,106.50,105.86,106.50,106.50,105.86
13.00,109.00,109.76,108.00,105.00,105.00,99.43,105.00,105.00,99.78,105.00,105.00,105.27,105.00,105.00,105.64,105.00,105.00,105.27,105.00,105.00,106.02,105.00,105.00,105.86,105.00,105.00,105.86,105.00,105.00,105.27,105.00,105.00,105.27
13.00,109.36,109.69,106.50,105.00,105.00,100.51,105.00,105.00,100.51,103.50,103.50,106.40,103.50,103.50,106.40,103.50,103.50,106.02,103.50,103.50,106.79,105.00,105.00,105.86,105.00,105.00,105.86,103.50,103.50,106.40,103.50,103.50,106.40
13.00,109.68,109.64,106.50,105.00,105.00,99.24,105.00,105.00,99.24,103.50,103.50,105.86,103.50,103.50,105.86,103.50,103.50,105.86,103.50,103.50,105.86,103.50,103.50,106.02,103.50,103.50,106.02,103.50,103.50,105.45,103.50,103.50,105.45
13.00,109.92,109.64,108.00,105.00,105.00,100.77,105.00,105.00,100.77,103.50,103.50,106.67,103.50,103.50,106.67,103.50,103.50,106.26,103.50,103.50,106.26,105.00,105.00,106.40,105.00,105.00,106.02,103.50,103.50,106.67,103.50,103.50,105.86
13.00,110.06,109.37,111.00,106.50,106.50,102.73,106.50,106.50,102.73,105.00,105.00,107.08,105.00,105.00,106.67,105.00,105.00,107.91,105.00,105.00,107.91,105.00,105.00,107.17,105.00,105.00,107.17,105.00,105.00,107.49,105.00,105.00,107.49
13.00,110.01,109.32,112.50,109.50,109.50,106.02,109.50,109.50,106.02,108.00,108.00,106.02,108.00,108.00,105.64,108.00,108.00,106.40,108.00,108.00,106.40,108.00,108.00,107.08,108.00,108.00,107.08,108.00,108.00,106.40,108.00,108.00,106.40
13.00,109.89,109.76,112.50,111.00,111.00,107.17,111.00,111.00,107.17,109.50,109.50,106.79,109.50,109.50,106.79,109.50,109.50,106.79,109.50,109.50,106.79,109.50,109.50,106.67,109.50,109.50,106.67,109.50,109.50,106.79,109.50,109.50,106.79
13.00,109.88,110.57,111.00,109.50,109.50,107.08,109.50,109.50,106.67,109.50,109.50,107.08,109.50,109.50,107.08,109.50,109.50,107.08,109.50,109.50,107.08,109.50,109.50,106.02,109.50,109.50,106.02,109.50,109.50,107.08,109.50,109.50,107.08
